1,admin,card_summary,t
2,admin,dashboard,t
3,admin,jandi,t
4,admin,data_analysis,t
5,admin,chart_analysis,t
6,admin,raw_data,t
7,admin,data_spec,t
8,admin,mngr_sett,t
9,etl_user,dashboard,t
