1,2,30,60,Y,1,#dcfce7,#166534,2,#fee2e2,#991b1b,4,#fef9c3,#854d0e,28,#ffedd5,#9a3412,10,#e5e7eb,#4b5563,test_user,2025-11-26 20:48:25.825334,admin,2025-11-27 19:25:39.602526,dotted,prgr,30,60,23,12
3,3,30,60,Y,1,#dcfce7,#166534,2,#fee2e2,#991b1b,4,#fef9c3,#854d0e,28,#ffedd5,#9a3412,10,#e5e7eb,#4b5563,admin,2025-11-28 10:07:08.597654,admin,2025-11-28 10:07:08.597654,none,prgr,30,60,23,
4,3,30,60,Y,1,#dcfce7,#166534,2,#fee2e2,#991b1b,4,#fef9c3,#854d0e,28,#ffedd5,#9a3412,10,#e5e7eb,#4b5563,admin,2025-11-28 10:52:49.593534,admin,2025-11-28 10:52:49.593534,solid,prgr,30,60,23,12
5,3,30,60,Y,1,#dcfce7,#166534,2,#fee2e2,#991b1b,4,#fef9c3,#854d0e,28,#ffedd5,#9a3412,10,#e5e7eb,#4b5563,admin,2025-11-28 13:39:04.115047,admin,2025-11-28 13:39:04.115047,solid,prgr,30,60,23,12
6,3,30,60,Y,1,#dcfce7,#166534,2,#fee2e2,#991b1b,4,#fef9c3,#854d0e,28,#ffedd5,#9a3412,10,#e5e7eb,#4b5563,admin,2025-11-28 13:53:37.070095,admin,2025-11-28 13:53:37.070095,solid,prgr,30,60,23,12
7,3,30,60,Y,1,#dcfce7,#166534,2,#fee2e2,#991b1b,4,#fef9c3,#854d0e,28,#ffedd5,#9a3412,10,#e5e7eb,#4b5563,admin,2025-12-02 16:37:37.835484,admin,2025-12-02 16:37:37.835484,none,prgr,30,60,23,12
8,4,30,60,Y,1,#dcfce7,#166534,2,#fee2e2,#991b1b,4,#fef9c3,#854d0e,28,#ffedd5,#9a3412,10,#e5e7eb,#4b5563,admin,2025-12-03 15:52:18.347782,admin,2025-12-03 15:52:18.347782,solid,prgr,30,60,23,12
9,4,30,60,Y,1,#dcfce7,#166534,2,#fee2e2,#991b1b,4,#fef9c3,#854d0e,28,#ffedd5,#9a3412,10,#e5e7eb,#4b5563,admin,2025-12-03 15:52:22.326271,admin,2025-12-03 15:52:22.326271,none,prgr,30,60,23,12
