32,tb_data_spec_params,param_type,tb_data_spec_parm,parm_tp,파라미터 유형,2025-10-27 17:35:25.361368+09,2025-10-27 17:35:25.361368+09
33,tb_data_spec_params,name_ko,tb_data_spec_parm,parm_nm_krn,파라미터명 (한글),2025-10-27 17:35:25.361368+09,2025-10-27 17:35:25.361368+09
34,tb_data_spec_params,name_en,tb_data_spec_parm,parm_nm_eng,파라미터명 (영문),2025-10-27 17:35:25.361368+09,2025-10-27 17:35:25.361368+09
35,tb_data_spec_params,description,tb_data_spec_parm,expl,설명,2025-10-27 17:35:25.361368+09,2025-10-27 17:35:25.361368+09
36,tb_data_spec_params,is_required,tb_data_spec_parm,ncsr_yn,필수 여부,2025-10-27 17:35:25.361368+09,2025-10-27 17:35:25.361368+09
37,tb_icons,icon_id,tb_icon,icon_id,아이콘 id,2025-10-27 17:35:25.361368+09,2025-10-27 17:35:25.361368+09
38,tb_icons,icon_code,tb_icon,icon_cd,아이콘 코드,2025-10-27 17:35:25.361368+09,2025-10-27 17:35:25.361368+09
39,tb_icons,icon_name,tb_icon,icon_nm,아이콘명,2025-10-27 17:35:25.361368+09,2025-10-27 17:35:25.361368+09
40,tb_icons,description,tb_icon,icon_expl,설명,2025-10-27 17:35:25.361368+09,2025-10-27 17:35:25.361368+09
41,tb_icons,created_at,tb_icon,icon_cre_dt,생성일시,2025-10-27 17:35:25.361368+09,2025-10-27 17:35:25.361368+09
42,tb_icons,display_yn,tb_icon,icon_dsp_yn,표시 여부,2025-10-27 17:35:25.361368+09,2025-10-27 17:35:25.361368+09
43,tb_menus,menu_id,tb_menu,menu_id,메뉴 id,2025-10-27 17:35:25.361368+09,2025-10-27 17:35:25.361368+09
44,tb_menus,menu_name,tb_menu,menu_nm,메뉴명,2025-10-27 17:35:25.361368+09,2025-10-27 17:35:25.361368+09
45,tb_menus,menu_url,tb_menu,menu_url,메뉴 url,2025-10-27 17:35:25.361368+09,2025-10-27 17:35:25.361368+09
46,tb_user_access_control,id,tb_user_auth_ctrl,auth_id,접근 제어 id,2025-10-27 17:35:25.361368+09,2025-10-27 17:35:25.361368+09
47,tb_user_access_control,user_id,tb_user_auth_ctrl,user_id,사용자 id,2025-10-27 17:35:25.361368+09,2025-10-27 17:35:25.361368+09
48,tb_user_access_control,menu_id,tb_user_auth_ctrl,menu_id,메뉴 id,2025-10-27 17:35:25.361368+09,2025-10-27 17:35:25.361368+09
49,tb_user_access_control,permission,tb_user_auth_ctrl,auth_yn,권한 여부,2025-10-27 17:35:25.361368+09,2025-10-27 17:35:25.361368+09
50,tb_user_access_log,log_id,tb_user_acs_log,user_log_id,로그 id,2025-10-27 17:35:25.361368+09,2025-10-27 17:35:25.361368+09
51,tb_user_access_log,user_id,tb_user_acs_log,user_id,사용자 id,2025-10-27 17:35:25.361368+09,2025-10-27 17:35:25.361368+09
52,tb_user_access_log,menu_name,tb_user_acs_log,menu_nm,메뉴명,2025-10-27 17:35:25.361368+09,2025-10-27 17:35:25.361368+09
53,tb_user_access_log,access_time,tb_user_acs_log,acs_time,접속 시간,2025-10-27 17:35:25.361368+09,2025-10-27 17:35:25.361368+09
54,tb_users,user_id,tb_user,user_id,사용자 id,2025-10-27 17:35:25.361368+09,2025-10-27 17:35:25.361368+09
55,tb_users,password,tb_user,user_pwd,비밀번호,2025-10-27 17:35:25.361368+09,2025-10-27 17:35:25.361368+09
56,tb_users,status,tb_user,acc_sts,계정 상태,2025-10-27 17:35:25.361368+09,2025-10-27 17:35:25.361368+09
57,tb_users,created_at,tb_user,acc_cre_dt,생성일시,2025-10-27 17:35:25.361368+09,2025-10-27 17:35:25.361368+09
58,tb_users,approved_at,tb_user,acc_apr_dt,승인일시,2025-10-27 17:35:25.361368+09,2025-10-27 17:35:25.361368+09
59,tb_mngr_sett,cd,tb_mngr_sett,cd,설정 id,2025-11-04 17:02:29.673653+09,2025-11-04 17:02:29.673653+09
